Customer ID,Recency,Frequency,Monetary,Cluster,Segment
16734,52,3,650.51,1,Potential Loyalists
16735,79,14,6270.56,3,Champions
16736,506,5,2956.56,0,At-Risk Customers
16737,53,2,835.2,1,Potential Loyalists
16738,298,1,3.75,1,Potential Loyalists
16739,177,2,786.43,1,Potential Loyalists
16740,395,1,236.81,0,At-Risk Customers
16741,625,1,173.06,0,At-Risk Customers
16742,47,14,2852.61,3,Champions
16743,29,14,4253.26,3,Champions
16744,11,7,1304.76,2,Loyal Customers
16745,87,17,7194.3,3,Champions
16746,5,42,18066.4,3,Champions
16747,38,2,836.06,1,Potential Loyalists
16748,18,14,3637.33,3,Champions
16749,591,2,4387.08,0,At-Risk Customers
16750,45,5,623.93,2,Loyal Customers
16751,31,1,1764.72,1,Potential Loyalists
16752,373,1,415.0,0,At-Risk Customers
16753,58,1,223.92,1,Potential Loyalists
16754,372,29,67502.47,3,Champions
16755,114,7,2900.58,2,Loyal Customers
16756,215,7,1312.37,2,Loyal Customers
16757,319,2,270.48,0,At-Risk Customers
16758,65,1,369.34,1,Potential Loyalists
16759,8,3,789.79,2,Loyal Customers
16760,430,1,228.0,0,At-Risk Customers
16761,97,1,316.62,1,Potential Loyalists
16762,20,3,1501.38,2,Loyal Customers
16763,199,2,964.7,1,Potential Loyalists
16764,4,13,2799.25,3,Champions
16765,294,2,454.75,1,Potential Loyalists
16766,273,2,1145.6,1,Potential Loyalists
16767,31,15,8073.8,3,Champions
16768,48,9,1708.12,2,Loyal Customers
16769,260,4,1141.75,2,Loyal Customers
16770,58,9,1932.13,2,Loyal Customers
16771,33,10,3967.6,3,Champions
16772,423,3,3723.55,2,Loyal Customers
16773,57,3,421.24,1,Potential Loyalists
16774,68,8,1594.45,2,Loyal Customers
16775,10,16,3056.89,3,Champions
16776,60,2,619.85,1,Potential Loyalists
16777,80,5,1307.76,2,Loyal Customers
16778,74,2,245.94,1,Potential Loyalists
16779,2,53,33268.24,3,Champions
16780,100,3,605.55,1,Potential Loyalists
16781,372,2,934.25,0,At-Risk Customers
16782,10,38,10438.41,3,Champions
16783,437,1,391.95,0,At-Risk Customers
16784,20,5,896.53,2,Loyal Customers
16785,410,1,533.78,0,At-Risk Customers
16786,394,1,51.84,0,At-Risk Customers
16787,398,4,1035.43,0,At-Risk Customers
16788,123,5,1950.3,2,Loyal Customers
16789,8,1,80.8,1,Potential Loyalists
16790,4,6,1545.62,2,Loyal Customers
16791,29,15,4038.69,3,Champions
16792,282,5,623.46,2,Loyal Customers
16793,57,1,243.84,1,Potential Loyalists
16794,1,15,2090.91,3,Champions
16795,365,3,2492.39,2,Loyal Customers
16796,89,1,305.62,1,Potential Loyalists
16797,393,5,1827.77,2,Loyal Customers
16798,554,3,848.71,0,At-Risk Customers
16799,432,2,495.98,0,At-Risk Customers
16800,11,1,1201.49,1,Potential Loyalists
16801,163,4,1619.73,2,Loyal Customers
16802,679,2,582.61,0,At-Risk Customers
16803,65,1,332.3,1,Potential Loyalists
16804,23,3,536.99,1,Potential Loyalists
16805,174,5,1097.24,2,Loyal Customers
16806,103,4,801.49,2,Loyal Customers
16807,143,6,2123.88,2,Loyal Customers
16808,99,2,288.42,1,Potential Loyalists
16809,23,9,1727.43,2,Loyal Customers
16810,192,2,842.04,1,Potential Loyalists
16811,5,2,547.07,1,Potential Loyalists
16812,361,4,2392.0,2,Loyal Customers
16813,8,10,1692.98,2,Loyal Customers
16814,14,36,12499.71,3,Champions
16815,454,2,410.97,0,At-Risk Customers
16816,103,4,417.06,1,Potential Loyalists
16817,3,13,2804.9,3,Champions
16818,11,11,3349.57,3,Champions
16819,465,2,182.59,0,At-Risk Customers
16820,96,1,497.61,1,Potential Loyalists
16821,382,1,113.35,0,At-Risk Customers
16822,686,1,181.39,0,At-Risk Customers
16823,227,7,2260.09,2,Loyal Customers
16824,16,3,686.24,1,Potential Loyalists
16825,39,5,1826.89,2,Loyal Customers
16826,51,1,341.7,1,Potential Loyalists
16827,393,5,392.13,0,At-Risk Customers
16828,93,2,128.5,1,Potential Loyalists
16829,157,2,513.32,1,Potential Loyalists
16830,39,4,1207.5,2,Loyal Customers
16831,565,1,91.8,0,At-Risk Customers
16832,184,5,417.61,2,Loyal Customers
16833,1,6,2409.04,2,Loyal Customers
16834,228,2,898.96,1,Potential Loyalists
16835,128,6,1538.41,2,Loyal Customers
16836,40,4,782.37,2,Loyal Customers
16837,31,11,3170.98,3,Champions
16838,197,4,1159.61,2,Loyal Customers
16839,9,44,22310.49,3,Champions
16840,603,2,139.85,0,At-Risk Customers
16841,37,12,4006.06,3,Champions
16842,101,3,1264.19,2,Loyal Customers
16843,43,35,19571.43,3,Champions
16844,563,2,614.34,0,At-Risk Customers
16845,618,1,253.88,0,At-Risk Customers
16846,50,3,842.41,2,Loyal Customers
16847,43,2,614.89,1,Potential Loyalists
16848,53,4,1411.62,2,Loyal Customers
16849,187,1,124.57,1,Potential Loyalists
16850,334,1,332.41,0,At-Risk Customers
16851,4,3,342.45,1,Potential Loyalists
16852,10,2,144.91,1,Potential Loyalists
16854,417,2,1408.96,0,At-Risk Customers
16855,24,2,328.4,1,Potential Loyalists
16856,15,3,358.49,1,Potential Loyalists
16857,443,1,352.8,0,At-Risk Customers
16858,369,10,4668.28,2,Loyal Customers
16859,145,7,1932.41,2,Loyal Customers
16860,453,3,1610.62,0,At-Risk Customers
16861,60,5,946.59,2,Loyal Customers
16862,547,4,662.33,0,At-Risk Customers
16863,31,3,998.52,2,Loyal Customers
16864,434,2,409.25,0,At-Risk Customers
16865,402,1,130.95,0,At-Risk Customers
16866,141,3,207.74,1,Potential Loyalists
16867,690,1,76.74,0,At-Risk Customers
16868,394,3,393.39,0,At-Risk Customers
16869,23,4,825.42,2,Loyal Customers
16870,469,1,450.16,0,At-Risk Customers
16871,22,6,2812.34,2,Loyal Customers
16872,77,6,1213.13,2,Loyal Customers
16873,5,12,14617.39,3,Champions
16874,379,1,217.74,0,At-Risk Customers
16875,67,11,4234.53,3,Champions
16876,404,1,136.01,0,At-Risk Customers
16877,12,6,853.72,2,Loyal Customers
16878,84,1,13.3,1,Potential Loyalists
16880,31,8,1840.86,2,Loyal Customers
16881,67,1,432.0,1,Potential Loyalists
16882,67,3,705.12,1,Potential Loyalists
16883,187,19,2396.59,3,Champions
16884,38,4,1073.92,2,Loyal Customers
16885,15,4,710.74,2,Loyal Customers
16886,456,1,134.0,0,At-Risk Customers
16887,35,3,660.72,1,Potential Loyalists
16888,401,3,437.15,0,At-Risk Customers
16889,195,6,2530.9,2,Loyal Customers
16890,477,3,285.41,0,At-Risk Customers
16891,2,11,2056.82,2,Loyal Customers
16892,1,7,762.1,2,Loyal Customers
16893,367,2,401.77,0,At-Risk Customers
16894,502,3,1324.06,0,At-Risk Customers
16895,65,5,1121.42,2,Loyal Customers
16896,555,1,103.95,0,At-Risk Customers
16897,299,2,289.78,1,Potential Loyalists
16898,26,5,1016.37,2,Loyal Customers
16899,8,8,1721.02,2,Loyal Customers
16900,17,3,887.11,2,Loyal Customers
16901,729,1,204.26,0,At-Risk Customers
16902,116,1,1706.88,1,Potential Loyalists
16903,29,3,1062.28,2,Loyal Customers
16904,4,21,5132.37,3,Champions
16905,5,17,5034.15,3,Champions
16906,82,7,1448.8,2,Loyal Customers
16907,29,9,1707.9,2,Loyal Customers
16908,722,1,252.59,0,At-Risk Customers
16909,72,1,379.14,1,Potential Loyalists
16910,4,8,1510.06,2,Loyal Customers
16911,636,2,255.25,0,At-Risk Customers
16912,29,15,4480.31,3,Champions
16913,290,3,423.91,1,Potential Loyalists
16914,36,1,208.46,1,Potential Loyalists
16915,9,11,1543.18,2,Loyal Customers
16916,24,4,1123.4,2,Loyal Customers
16917,277,2,1857.83,2,Loyal Customers
16918,50,16,3213.29,3,Champions
16919,156,24,5125.91,3,Champions
16920,411,1,355.45,0,At-Risk Customers
16921,61,3,446.67,1,Potential Loyalists
16922,573,1,611.08,0,At-Risk Customers
16923,12,32,13378.36,3,Champions
16924,21,3,846.75,2,Loyal Customers
16925,540,1,125.65,0,At-Risk Customers
16926,371,5,1421.35,2,Loyal Customers
16927,116,3,543.05,1,Potential Loyalists
16928,80,29,4113.23,3,Champions
16929,4,7,1295.39,2,Loyal Customers
16930,26,3,380.55,1,Potential Loyalists
16931,5,23,5233.62,3,Champions
16932,53,3,440.71,1,Potential Loyalists
16933,1,9,3181.25,2,Loyal Customers
16934,55,6,2110.99,2,Loyal Customers
16935,382,3,535.1,0,At-Risk Customers
16936,26,2,551.17,1,Potential Loyalists
16937,499,1,202.1,0,At-Risk Customers
16938,9,9,7043.18,3,Champions
16939,489,3,449.0,0,At-Risk Customers
16940,52,8,6427.66,3,Champions
16941,612,1,33.0,0,At-Risk Customers
16942,13,9,1920.59,2,Loyal Customers
16943,212,5,1299.49,2,Loyal Customers
16944,610,1,101.36,0,At-Risk Customers
16945,22,33,8548.16,3,Champions
16946,383,5,1222.04,2,Loyal Customers
16947,236,5,955.21,2,Loyal Customers
16948,139,7,868.77,2,Loyal Customers
16949,4,6,1286.27,2,Loyal Customers
16950,57,10,3784.37,3,Champions
16951,135,3,1277.75,2,Loyal Customers
16952,109,5,798.78,2,Loyal Customers
16953,30,1,20.8,1,Potential Loyalists
16954,1,20,6081.88,3,Champions
16955,185,6,1309.41,2,Loyal Customers
16956,18,1,308.74,1,Potential Loyalists
16957,239,2,416.64,1,Potential Loyalists
16958,435,1,809.44,0,At-Risk Customers
16959,87,1,117.35,1,Potential Loyalists
16960,39,8,2043.43,2,Loyal Customers
16961,116,3,794.56,2,Loyal Customers
16962,410,1,251.04,0,At-Risk Customers
16963,187,1,110.55,1,Potential Loyalists
16964,733,2,207.85,0,At-Risk Customers
16965,227,1,201.19,1,Potential Loyalists
16966,8,7,2154.97,2,Loyal Customers
16967,189,1,319.02,1,Potential Loyalists
16968,4,2,439.43,1,Potential Loyalists
16969,39,3,650.41,1,Potential Loyalists
16970,626,1,71.4,0,At-Risk Customers
16971,38,1,357.21,1,Potential Loyalists
16972,383,2,786.25,0,At-Risk Customers
16973,386,1,127.0,0,At-Risk Customers
16974,523,2,365.5,0,At-Risk Customers
16975,423,3,926.12,0,At-Risk Customers
16976,267,1,251.52,1,Potential Loyalists
16977,395,4,496.0,0,At-Risk Customers
16978,78,3,768.88,2,Loyal Customers
16979,4,9,2859.74,2,Loyal Customers
16980,255,3,1473.33,2,Loyal Customers
16982,61,1,384.06,1,Potential Loyalists
16983,13,11,3710.22,3,Champions
16984,88,9,10754.8,3,Champions
16985,17,23,10923.16,3,Champions
16986,30,11,4888.75,3,Champions
16987,3,11,2535.9,3,Champions
16988,5,2,382.67,1,Potential Loyalists
16989,7,6,1133.25,2,Loyal Customers
16990,219,2,344.0,1,Potential Loyalists
16991,421,1,1041.21,0,At-Risk Customers
16992,11,13,5476.5,3,Champions
16993,464,2,1950.95,0,At-Risk Customers
16996,30,9,2123.61,2,Loyal Customers
16997,288,3,702.0,1,Potential Loyalists
16998,150,5,402.0,2,Loyal Customers
16999,23,2,484.82,1,Potential Loyalists
17000,396,2,406.3,0,At-Risk Customers
17001,1,19,6640.8,3,Champions
17002,86,7,2571.55,2,Loyal Customers
17003,402,4,830.16,0,At-Risk Customers
17004,46,4,2425.16,2,Loyal Customers
17005,471,2,742.36,0,At-Risk Customers
17006,5,8,1636.32,2,Loyal Customers
17007,51,7,1120.1,2,Loyal Customers
17008,429,1,81.36,0,At-Risk Customers
17009,551,1,242.06,0,At-Risk Customers
17010,18,1,195.36,1,Potential Loyalists
17011,30,3,671.7,1,Potential Loyalists
17012,725,1,384.16,0,At-Risk Customers
17014,8,3,586.33,1,Potential Loyalists
17015,29,3,1842.56,2,Loyal Customers
17016,577,1,552.4,0,At-Risk Customers
17017,3,29,14110.61,3,Champions
17018,41,6,2287.7,2,Loyal Customers
17019,11,11,4012.2,3,Champions
17020,542,2,935.62,0,At-Risk Customers
17021,442,6,1182.22,0,At-Risk Customers
17022,31,2,260.0,1,Potential Loyalists
17023,417,3,800.18,0,At-Risk Customers
17024,45,3,95.85,1,Potential Loyalists
17025,61,5,1510.64,2,Loyal Customers
17026,185,3,208.98,1,Potential Loyalists
17027,79,9,1327.11,2,Loyal Customers
17028,581,3,1593.83,0,At-Risk Customers
17029,111,7,2137.3,2,Loyal Customers
17030,64,1,146.87,1,Potential Loyalists
17031,12,6,2773.85,2,Loyal Customers
17032,548,8,3004.6,0,At-Risk Customers
17033,86,4,1332.79,2,Loyal Customers
17034,16,5,1283.92,2,Loyal Customers
17035,246,4,613.59,2,Loyal Customers
17036,383,1,176.9,0,At-Risk Customers
17037,88,1,1267.32,1,Potential Loyalists
17038,30,2,743.17,1,Potential Loyalists
17039,604,1,1954.99,0,At-Risk Customers
17040,138,2,463.25,1,Potential Loyalists
17041,27,6,1686.28,2,Loyal Customers
17042,3,5,1044.38,2,Loyal Customers
17043,32,8,2616.55,2,Loyal Customers
17044,25,12,11962.3,3,Champions
17045,113,5,827.68,2,Loyal Customers
17046,157,5,1906.07,2,Loyal Customers
17047,85,6,2289.23,2,Loyal Customers
17048,118,7,2071.68,2,Loyal Customers
17049,3,19,9947.48,3,Champions
17050,96,11,4691.79,3,Champions
17051,194,4,714.39,2,Loyal Customers
17052,28,1,413.75,1,Potential Loyalists
17053,131,1,498.48,1,Potential Loyalists
17054,28,5,1356.33,2,Loyal Customers
17055,446,1,239.55,0,At-Risk Customers
17056,738,1,128.6,0,At-Risk Customers
17057,596,1,294.74,0,At-Risk Customers
17058,82,3,1179.89,2,Loyal Customers
17059,30,9,5602.53,3,Champions
17060,266,1,234.24,1,Potential Loyalists
17061,74,11,5232.23,3,Champions
17062,314,6,1208.22,2,Loyal Customers
17063,21,13,3638.53,3,Champions
17064,59,3,859.35,2,Loyal Customers
17065,638,2,194.7,0,At-Risk Customers
17066,726,1,228.34,0,At-Risk Customers
17067,725,3,454.54,0,At-Risk Customers
17068,12,47,9161.08,3,Champions
17069,28,14,5794.28,3,Champions
17070,114,2,445.32,1,Potential Loyalists
17071,28,13,3801.2,3,Champions
17072,625,1,282.05,0,At-Risk Customers
17073,18,4,1446.09,2,Loyal Customers
17074,563,1,203.05,0,At-Risk Customers
17075,18,10,2241.73,2,Loyal Customers
17076,36,6,1242.75,2,Loyal Customers
17077,578,1,306.0,0,At-Risk Customers
17078,36,2,378.2,1,Potential Loyalists
17079,78,1,118.8,1,Potential Loyalists
17080,22,7,957.53,2,Loyal Customers
17081,25,6,964.39,2,Loyal Customers
17082,33,6,4732.03,2,Loyal Customers
17083,109,9,4049.79,2,Loyal Customers
17084,35,3,5202.97,2,Loyal Customers
17085,123,28,7891.41,3,Champions
17086,7,6,2050.08,2,Loyal Customers
17087,738,1,221.53,0,At-Risk Customers
17088,28,4,1991.01,2,Loyal Customers
17089,386,1,128.45,0,At-Risk Customers
17090,4,13,3149.48,3,Champions
17091,3,19,7811.1,3,Champions
17092,50,11,5594.96,3,Champions
17093,593,1,235.88,0,At-Risk Customers
17094,322,2,402.2,0,At-Risk Customers
17095,23,7,2572.25,2,Loyal Customers
17096,15,11,3759.18,3,Champions
17097,2,9,1340.45,2,Loyal Customers
17098,382,3,591.07,0,At-Risk Customers
17099,533,1,582.17,0,At-Risk Customers
17100,18,2,971.74,1,Potential Loyalists
17101,10,7,2507.05,2,Loyal Customers
17102,262,1,25.5,1,Potential Loyalists
17103,722,1,424.3,0,At-Risk Customers
17104,424,1,474.03,0,At-Risk Customers
17105,159,2,665.78,1,Potential Loyalists
17106,389,1,491.23,0,At-Risk Customers
17107,33,10,16075.42,3,Champions
17108,664,1,174.95,0,At-Risk Customers
17109,29,8,1295.46,2,Loyal Customers
17110,165,3,510.7,1,Potential Loyalists
17111,47,2,476.58,1,Potential Loyalists
17112,503,1,205.17,0,At-Risk Customers
17113,574,6,2322.59,0,At-Risk Customers
17114,6,8,808.62,2,Loyal Customers
17115,8,7,2761.49,2,Loyal Customers
17116,648,1,389.78,0,At-Risk Customers
17117,288,1,116.2,1,Potential Loyalists
17118,318,1,157.02,0,At-Risk Customers
17119,3,2,606.91,1,Potential Loyalists
17120,233,1,307.46,1,Potential Loyalists
17121,403,1,314.74,0,At-Risk Customers
17122,119,4,570.5,2,Loyal Customers
17123,162,3,977.17,2,Loyal Customers
17124,185,1,298.89,1,Potential Loyalists
17125,50,1,259.35,1,Potential Loyalists
17126,152,9,2070.44,2,Loyal Customers
17127,429,5,1155.03,0,At-Risk Customers
17128,335,1,157.09,0,At-Risk Customers
17129,520,1,31.85,0,At-Risk Customers
17131,5,5,2463.17,2,Loyal Customers
17132,452,2,1272.8,0,At-Risk Customers
17133,16,12,14622.33,3,Champions
17134,107,3,637.1,1,Potential Loyalists
17135,16,10,1954.16,2,Loyal Customers
17136,662,1,231.68,0,At-Risk Customers
17137,416,6,1133.63,2,Loyal Customers
17138,276,7,4417.27,2,Loyal Customers
17139,16,25,19584.46,3,Champions
17140,247,1,465.32,1,Potential Loyalists
17141,418,4,754.33,0,At-Risk Customers
17142,239,4,1283.75,2,Loyal Customers
17143,417,2,924.11,0,At-Risk Customers
17144,1,2,984.57,1,Potential Loyalists
17145,513,4,3120.91,0,At-Risk Customers
17146,106,13,5860.24,3,Champions
17147,23,9,3199.95,2,Loyal Customers
17148,52,1,124.88,1,Potential Loyalists
17149,451,1,143.1,0,At-Risk Customers
17150,377,6,1375.65,2,Loyal Customers
17151,735,1,231.9,0,At-Risk Customers
17152,195,4,2016.5,2,Loyal Customers
17153,24,1,213.78,1,Potential Loyalists
17154,75,1,329.34,1,Potential Loyalists
17155,18,7,892.46,2,Loyal Customers
17156,492,1,591.87,0,At-Risk Customers
17157,8,19,5151.9,3,Champions
17158,32,5,1980.0,2,Loyal Customers
17159,22,5,2099.59,2,Loyal Customers
17160,31,17,10209.16,3,Champions
17161,444,1,856.01,0,At-Risk Customers
17162,29,10,1715.46,2,Loyal Customers
17163,22,4,699.78,2,Loyal Customers
17164,33,7,2467.35,2,Loyal Customers
17165,284,6,1794.32,2,Loyal Customers
17166,39,2,206.34,1,Potential Loyalists
17167,380,3,867.11,0,At-Risk Customers
17168,499,1,400.2,0,At-Risk Customers
17169,58,3,1156.73,2,Loyal Customers
17170,374,2,178.68,0,At-Risk Customers
17171,289,2,384.59,1,Potential Loyalists
17172,79,3,956.57,2,Loyal Customers
17173,5,8,3766.6,2,Loyal Customers
17174,218,1,59.9,1,Potential Loyalists
17175,44,4,1443.69,2,Loyal Customers
17176,202,3,902.32,2,Loyal Customers
17177,505,1,119.5,0,At-Risk Customers
17178,731,1,436.71,0,At-Risk Customers
17179,178,6,1507.26,2,Loyal Customers
17180,56,11,2256.98,2,Loyal Customers
17181,57,3,465.37,1,Potential Loyalists
17182,423,2,321.3,0,At-Risk Customers
17183,8,6,3347.31,2,Loyal Customers
17184,569,2,198.41,0,At-Risk Customers
17185,592,3,229.46,0,At-Risk Customers
17186,47,2,144.0,1,Potential Loyalists
17187,227,2,467.71,1,Potential Loyalists
17188,11,13,4592.93,3,Champions
17189,106,5,957.63,2,Loyal Customers
17190,59,7,1743.04,2,Loyal Customers
17191,28,15,4836.05,3,Champions
17192,536,1,77.83,0,At-Risk Customers
17193,36,9,2310.04,2,Loyal Customers
17194,274,3,812.5,2,Loyal Customers
17195,655,1,562.98,0,At-Risk Customers
17196,428,1,352.9,0,At-Risk Customers
17197,30,1,1013.01,1,Potential Loyalists
17198,24,3,1213.88,2,Loyal Customers
17199,582,1,145.12,0,At-Risk Customers
17200,387,4,356.71,0,At-Risk Customers
17201,54,4,1242.04,2,Loyal Customers
17202,421,1,160.65,0,At-Risk Customers
17203,36,10,5575.88,3,Champions
17204,175,9,5504.69,3,Champions
17205,54,3,999.35,2,Loyal Customers
17206,53,1,204.24,1,Potential Loyalists
17207,652,1,303.22,0,At-Risk Customers
17208,396,1,115.35,0,At-Risk Customers
17209,649,3,611.6,0,At-Risk Customers
17210,393,1,253.37,0,At-Risk Customers
17211,27,13,4046.65,3,Champions
17212,253,3,794.41,2,Loyal Customers
17213,40,13,5182.3,3,Champions
17214,60,6,1069.12,2,Loyal Customers
17215,464,1,186.15,0,At-Risk Customers
17216,554,1,65.05,0,At-Risk Customers
17217,234,2,218.0,1,Potential Loyalists
17218,4,18,4192.68,3,Champions
17219,32,2,259.13,1,Potential Loyalists
17220,24,21,4481.75,3,Champions
17221,7,5,978.52,2,Loyal Customers
17222,65,6,1605.01,2,Loyal Customers
17223,310,3,873.53,2,Loyal Customers
17224,501,1,100.86,0,At-Risk Customers
17225,582,1,131.15,0,At-Risk Customers
17226,309,3,900.12,2,Loyal Customers
17227,19,12,2022.03,2,Loyal Customers
17228,16,13,3177.24,3,Champions
17229,96,2,318.76,1,Potential Loyalists
17230,264,18,9924.95,3,Champions
17231,12,25,7197.04,3,Champions
17232,3,2,421.52,1,Potential Loyalists
17233,35,3,560.86,1,Potential Loyalists
17234,183,1,149.89,1,Potential Loyalists
17235,25,8,1904.88,2,Loyal Customers
17236,13,12,1929.26,2,Loyal Customers
17237,11,4,1002.08,2,Loyal Customers
17238,3,32,7783.1,3,Champions
17239,313,4,1189.45,2,Loyal Customers
17240,596,1,130.6,0,At-Risk Customers
17241,385,12,2744.14,2,Loyal Customers
17242,108,5,2889.28,2,Loyal Customers
17243,1,69,20889.86,3,Champions
17244,53,5,1826.04,2,Loyal Customers
17245,205,2,371.63,1,Potential Loyalists
17246,547,2,38.92,0,At-Risk Customers
17247,15,1,282.19,1,Potential Loyalists
17248,120,2,546.16,1,Potential Loyalists
17249,429,1,68.03,0,At-Risk Customers
17250,4,2,384.52,1,Potential Loyalists
17251,363,3,812.43,0,At-Risk Customers
17252,117,2,353.86,1,Potential Loyalists
17253,18,1,178.26,1,Potential Loyalists
17254,5,3,470.73,1,Potential Loyalists
17255,41,4,799.13,2,Loyal Customers
17256,107,5,498.93,2,Loyal Customers
17257,436,2,192.73,0,At-Risk Customers
17258,397,2,417.3,0,At-Risk Customers
17259,148,6,1889.34,2,Loyal Customers
17260,411,1,120.95,0,At-Risk Customers
17261,510,1,230.44,0,At-Risk Customers
17262,52,11,2757.62,3,Champions
17263,208,1,63.44,1,Potential Loyalists
17264,424,1,279.59,0,At-Risk Customers
17265,139,2,562.9,1,Potential Loyalists
17266,2,5,517.73,2,Loyal Customers
17267,127,2,317.62,1,Potential Loyalists
17268,108,11,1733.89,2,Loyal Customers
17269,386,1,537.46,0,At-Risk Customers
17270,469,2,604.4,0,At-Risk Customers
17271,736,1,210.39,0,At-Risk Customers
17272,42,4,2148.63,2,Loyal Customers
17273,424,1,141.12,0,At-Risk Customers
17274,35,2,577.38,1,Potential Loyalists
17275,383,1,114.52,0,At-Risk Customers
17276,402,1,508.39,0,At-Risk Customers
17277,228,2,1065.35,1,Potential Loyalists
17278,241,2,271.24,1,Potential Loyalists
17279,58,1,187.83,1,Potential Loyalists
17280,438,1,118.86,0,At-Risk Customers
17281,374,6,797.85,2,Loyal Customers
17282,130,5,2339.66,2,Loyal Customers
17283,379,1,188.46,0,At-Risk Customers
17284,60,8,2793.16,2,Loyal Customers
17285,628,2,428.34,0,At-Risk Customers
17286,22,3,395.48,1,Potential Loyalists
17287,26,21,4111.96,3,Champions
17288,9,11,2499.98,3,Champions
17289,32,9,2079.39,2,Loyal Customers
17290,4,8,1501.44,2,Loyal Customers
17291,308,1,550.8,0,At-Risk Customers
17292,472,2,271.75,0,At-Risk Customers
17293,8,17,3774.23,3,Champions
17294,669,2,467.79,0,At-Risk Customers
17295,29,3,556.95,1,Potential Loyalists
17296,730,1,338.13,0,At-Risk Customers
17297,17,1,131.78,1,Potential Loyalists
17298,101,5,957.56,2,Loyal Customers
17299,12,6,1016.08,2,Loyal Customers
17300,391,2,393.64,0,At-Risk Customers
17301,21,2,330.43,1,Potential Loyalists
17302,15,5,1135.63,2,Loyal Customers
17303,361,1,250.04,0,At-Risk Customers
17304,534,1,111.5,0,At-Risk Customers
17305,649,1,2135.46,0,At-Risk Customers
17306,11,21,9782.35,3,Champions
17307,395,11,3999.89,2,Loyal Customers
17308,393,2,4511.76,2,Loyal Customers
17309,95,3,330.59,1,Potential Loyalists
17310,387,2,1025.1,0,At-Risk Customers
17311,78,6,3566.56,2,Loyal Customers
17312,139,3,644.3,1,Potential Loyalists
17313,31,1,2328.84,2,Loyal Customers
17314,25,17,4904.43,3,Champions
17315,2,43,9650.6,3,Champions
17316,420,1,124.45,0,At-Risk Customers
17317,46,3,2600.34,2,Loyal Customers
17318,725,1,164.28,0,At-Risk Customers
17319,669,1,29.1,0,At-Risk Customers
17320,100,6,2895.77,2,Loyal Customers
17321,8,6,1741.18,2,Loyal Customers
17322,376,5,922.59,2,Loyal Customers
17323,15,12,1565.59,2,Loyal Customers
17324,18,12,2301.87,3,Champions
17325,280,3,609.57,1,Potential Loyalists
17326,408,2,321.95,0,At-Risk Customers
17327,410,2,152.35,0,At-Risk Customers
17328,673,1,104.7,0,At-Risk Customers
17329,14,5,1004.43,2,Loyal Customers
17330,23,4,423.8,1,Potential Loyalists
17331,124,1,175.2,1,Potential Loyalists
17332,528,5,838.27,0,At-Risk Customers
17333,86,1,494.25,1,Potential Loyalists
17334,302,3,635.15,0,At-Risk Customers
17335,384,2,508.0,0,At-Risk Customers
17336,472,1,81.12,0,At-Risk Customers
17337,151,4,2027.87,2,Loyal Customers
17338,17,17,12142.57,3,Champions
17339,94,3,362.36,1,Potential Loyalists
17340,30,18,22404.82,3,Champions
17341,157,5,1889.83,2,Loyal Customers
17342,380,4,1227.54,0,At-Risk Customers
17343,355,6,1259.94,2,Loyal Customers
17344,46,2,468.11,1,Potential Loyalists
17345,15,10,1604.68,2,Loyal Customers
17346,4,26,5323.0,3,Champions
17347,86,1,228.96,1,Potential Loyalists
17348,15,9,2476.41,2,Loyal Customers
17349,179,5,852.25,2,Loyal Customers
17350,8,7,1906.04,2,Loyal Customers
17351,36,12,1988.23,2,Loyal Customers
17352,696,1,36.25,0,At-Risk Customers
17353,129,4,3242.0,2,Loyal Customers
17354,51,4,3143.46,2,Loyal Customers
17355,386,1,285.11,0,At-Risk Customers
17356,312,5,946.47,2,Loyal Customers
17357,24,2,388.14,1,Potential Loyalists
17358,303,5,866.05,2,Loyal Customers
17359,11,2,284.46,1,Potential Loyalists
17360,17,6,1231.38,2,Loyal Customers
17361,49,5,880.64,2,Loyal Customers
17362,239,7,1024.04,2,Loyal Customers
17363,395,3,940.86,0,At-Risk Customers
17364,1,28,12070.42,3,Champions
17365,13,15,8224.98,3,Champions
17366,432,2,1096.24,0,At-Risk Customers
17367,238,1,168.4,1,Potential Loyalists
17368,23,14,2826.14,3,Champions
17369,456,1,979.2,0,At-Risk Customers
17370,73,4,446.18,1,Potential Loyalists
17371,17,6,662.55,2,Loyal Customers
17372,41,28,4377.56,3,Champions
17373,40,7,1167.5,2,Loyal Customers
17374,219,3,727.11,1,Potential Loyalists
17375,199,4,660.55,2,Loyal Customers
17376,71,4,453.64,1,Potential Loyalists
17377,24,78,18319.41,3,Champions
17378,374,1,10.95,0,At-Risk Customers
17379,11,1,404.66,1,Potential Loyalists
17380,434,3,645.0,0,At-Risk Customers
17381,9,38,40002.37,3,Champions
17382,65,8,902.28,2,Loyal Customers
17383,4,2,309.99,1,Potential Loyalists
17384,19,3,507.55,1,Potential Loyalists
17385,15,1,261.11,1,Potential Loyalists
17386,8,7,2812.77,2,Loyal Customers
17387,20,2,784.11,1,Potential Loyalists
17388,78,11,2691.57,3,Champions
17389,1,61,57224.68,3,Champions
17390,421,1,149.3,0,At-Risk Customers
17391,164,2,508.8,1,Potential Loyalists
17392,307,3,626.56,0,At-Risk Customers
17393,411,2,381.15,0,At-Risk Customers
17394,219,1,203.87,1,Potential Loyalists
